DATE,MST,Global CM22 Vent [W/m^2],Deck Dry Bulb Temp [deg C],Deck RH [%],Station Pressure [mBar],Precipitable Water Vapor [cm],500nm Aerosol Optical Depth
7/30/2011,10:10,883.38,29.61,19.79,823.39,0.61959,0.18659
7/30/2011,10:11,886.59,29.73,18.68,823.38,0.62823,0.18511
7/30/2011,10:12,895.58,29.84,19.75,823.38,0.62504,0.17754
7/30/2011,10:13,897.52,29.84,18.81,823.38,0.60833,0.17811
7/30/2011,10:14,899.14,29.78,19.33,823.37,0.64216,0.17876
7/30/2011,10:15,898.8,29.68,18.41,823.38,0.62436,0.18178
7/30/2011,10:16,896.49,29.58,18.51,823.38,0.62391,0.18661
7/30/2011,10:17,896.1,29.63,20.07,823.38,0.63920,0.18875
7/30/2011,10:18,901.41,29.63,19.4,823.38,0.62827,0.18534
7/30/2011,10:19,905.45,29.57,20.59,823.37,0.62922,0.18279
7/30/2011,10:20,906.25,29.58,19.58,823.37,0.60964,0.18361
7/30/2011,10:21,903.03,29.53,19.03,823.36,0.61713,0.18870
7/30/2011,10:22,904.47,29.51,20.44,823.36,0.61503,0.18905
7/30/2011,10:23,906.14,29.59,19.54,823.37,0.62674,0.18820
7/30/2011,10:24,910.32,29.57,20.25,823.36,0.62898,0.18584
7/30/2011,10:25,913.22,29.53,20.69,823.36,0.63907,0.18444
7/30/2011,10:26,913.02,29.48,19.92,823.36,0.63936,0.18632
7/30/2011,10:27,911.86,29.31,20.49,823.38,0.63260,0.19027
7/30/2011,10:28,911.45,29.22,20.94,823.38,0.67558,0.19244
7/30/2011,10:29,908.84,29.22,21.26,823.39,0.69119,0.19640
7/30/2011,10:30,910.25,29.28,20.59,823.38,0.68888,0.19577
7/30/2011,10:31,915.88,29.38,21.54,823.38,0.67322,0.19037
7/30/2011,10:32,918.38,29.49,20.23,823.38,0.67238,0.18842
7/30/2011,10:33,920.54,29.48,19.81,823.37,0.66160,0.18791
7/30/2011,10:34,926.51,29.47,20.88,823.36,0.68033,0.18288
7/30/2011,10:35,920.99,29.57,21.7,823.35,0.67050,0.18968
7/30/2011,10:36,918.01,29.73,21.28,823.29,0.68986,0.19392
7/30/2011,10:37,923.41,29.8,20.44,823.34,0.69443,0.19008
7/30/2011,10:38,926.62,29.79,20.99,823.31,0.68284,0.18824
7/30/2011,10:39,927.79,29.78,20.21,823.31,0.66971,0.18893
7/30/2011,10:40,927.58,29.72,20.39,823.37,0.71717,0.19246
7/30/2011,10:41,931.34,29.65,19.46,823.38,0.72494,0.19093
7/30/2011,10:42,931.43,29.54,20.06,823.36,0.70195,0.19250
7/30/2011,10:43,926.24,29.52,20.61,823.36,0.68947,0.19808
7/30/2011,10:44,921.56,29.47,20.62,823.37,0.71055,0.20506
7/30/2011,10:45,919.65,29.45,20.68,823.38,0.71162,0.20903
7/30/2011,10:46,916.43,29.6,20.1,823.38,0.74235,0.21421
7/30/2011,10:47,931.09,29.69,20.02,823.38,0.75257,0.19993
7/30/2011,10:48,938.97,29.78,20.41,823.37,0.72916,0.19129
7/30/2011,10:49,934.83,29.76,20.42,823.38,0.72604,0.19688
7/30/2011,10:50,932.44,29.74,21.11,823.37,0.73009,0.20154
7/30/2011,10:51,935.4,29.82,21.74,823.36,0.75209,0.20102
7/30/2011,10:52,934.49,30.02,21.4,823.37,0.71288,0.20299
7/30/2011,10:53,916.01,30.14,19.57,823.38,0.68875,0.22391
7/30/2011,10:54,944.18,30.11,19.8,823.38,0.70204,0.19660
7/30/2011,10:55,938.57,30.11,21.08,823.39,0.70065,0.20398
7/30/2011,10:56,870.94,30.18,20.79,823.39,0.69034,0.27980
7/30/2011,10:57,827.57,30.28,20.56,823.38,0.74114,0.33705
7/30/2011,10:58,882.04,30.39,20.46,823.38,0.77455,0.26983
7/30/2011,10:59,886.55,30.49,20.57,823.38,0.72271,0.26304
7/30/2011,11:00,881.69,30.63,19.88,823.38,0.70636,0.26887
7/30/2011,11:01,929.94,30.72,19.74,823.38,0.74285,0.21670
7/30/2011,11:02,954.35,30.84,20.02,823.38,0.69315,0.18967
7/30/2011,11:03,957.57,30.92,19.66,823.36,0.67287,0.18603
7/30/2011,11:04,956.58,30.78,18.9,823.37,0.68025,0.18844
7/30/2011,11:05,954.34,30.62,19.72,823.37,0.72400,0.19178
7/30/2011,11:06,959.68,30.53,19.58,823.33,0.72664,0.18699
7/30/2011,11:07,961.59,30.41,18.85,823.32,0.65895,0.18567
7/30/2011,11:08,964.1,30.36,18.71,823.28,0.64382,0.18400
7/30/2011,11:09,965.18,30.35,17.89,823.28,0.61059,0.18323
7/30/2011,11:10,959.45,30.34,17.76,823.32,0.68366,0.19052
7/30/2011,11:11,964,30.18,17.39,823.32,0.72487,0.18792
7/30/2011,11:12,966.52,30.04,18.17,823.29,0.65601,0.18501
7/30/2011,11:13,964.24,30.06,19.04,823.28,0.67221,0.18743
7/30/2011,11:14,965.44,30.15,18.45,823.27,0.67569,0.18791
7/30/2011,11:15,970.04,30.13,18.32,823.26,0.59186,0.18312
7/30/2011,11:16,969.33,30.11,18.55,823.26,0.62167,0.18482
7/30/2011,11:17,971.16,30.11,18.7,823.26,0.61565,0.18323
7/30/2011,11:18,972.15,30.12,19.47,823.26,0.59483,0.18215
7/30/2011,11:19,970.3,30.21,18.7,823.26,0.62998,0.18520
7/30/2011,11:20,969.98,30.27,18.18,823.26,0.66941,0.18690
7/30/2011,11:21,968.45,30.25,18.65,823.26,0.67787,0.18976
7/30/2011,11:22,966.8,30.27,18.09,823.26,0.70194,0.19248
7/30/2011,11:23,967.45,30.32,18.81,823.26,0.73801,0.19229
7/30/2011,11:24,970.36,30.48,18.33,823.26,0.72263,0.18916
7/30/2011,11:25,972.17,30.47,17.35,823.25,0.71709,0.18853
7/30/2011,11:26,973.87,30.3,18.55,823.21,0.68202,0.18776
7/30/2011,11:27,977.37,30.33,18.08,823.24,0.65496,0.18437
7/30/2011,11:28,979.89,30.49,17.26,823.23,0.59111,0.18194
7/30/2011,11:29,981.31,30.61,16.46,823.23,0.59094,0.18149
7/30/2011,11:30,980.88,30.57,16.89,823.18,0.57699,0.18305
7/30/2011,11:31,981.5,30.6,16.7,823.17,0.57595,0.18301
7/30/2011,11:32,983.36,30.63,15.77,823.16,0.58471,0.18162
7/30/2011,11:33,982.54,30.62,14.83,823.16,0.56479,0.18386
7/30/2011,11:34,982.81,30.61,15.63,823.15,0.61875,0.18457
7/30/2011,11:35,983.52,30.57,16,823.15,0.60619,0.18456
7/30/2011,11:36,983.27,30.5,16.54,823.15,0.60762,0.18530
7/30/2011,11:37,982.1,30.46,16.44,823.15,0.62241,0.18728
7/30/2011,11:38,981.92,30.36,17.23,823.07,0.67105,0.18856
7/30/2011,11:39,982.76,30.32,17.77,823.07,0.67201,0.18832
7/30/2011,11:40,985.83,30.3,17.78,823.08,0.63106,0.18534
7/30/2011,11:41,986.5,30.28,17.96,823.11,0.60872,0.18483
7/30/2011,11:42,988.76,30.28,17.72,823.06,0.59084,0.18298
7/30/2011,11:43,988.83,30.22,17.27,823.02,0.57271,0.18347
7/30/2011,11:44,989.76,30.15,17.4,823.01,0.04859,0.18349
7/30/2011,11:45,990.54,30.2,17.66,823.02,0.57510,0.18256
7/30/2011,11:46,990.87,30.27,17.43,823.01,0.57483,0.18218
7/30/2011,11:47,990.72,30.32,17.77,823,0.59441,0.18279
7/30/2011,11:48,991.33,30.39,16.88,822.99,0.58350,0.18280
7/30/2011,11:49,991.31,30.35,17.95,823.01,0.60590,0.18385
7/30/2011,11:50,991.76,30.43,17.16,823.02,0.57779,0.18386
7/30/2011,11:51,989.5,30.49,17.09,823.03,0.58646,0.18633
7/30/2011,11:52,989.81,30.53,17.13,823.03,0.62537,0.18639
7/30/2011,11:53,988.98,30.57,16.51,823.02,0.63495,0.18720
7/30/2011,11:54,989.11,30.61,16.94,823.01,0.63789,0.18729
7/30/2011,11:55,988.43,30.59,17.01,823.01,0.65874,0.18880
7/30/2011,11:56,992.91,30.52,16.52,822.99,0.62415,0.18453
7/30/2011,11:57,993.9,30.42,14.13,823,0.58898,0.18407
7/30/2011,11:58,993.81,30.28,15.01,822.99,0.58162,0.18480
7/30/2011,11:59,992.42,30.28,15.21,822.98,0.59951,0.18600
7/30/2011,12:00,990.8,30.42,14.72,823.01,0.60657,0.18733
7/30/2011,12:01,989.41,30.53,15.8,822.98,0.65326,0.18954
7/30/2011,12:02,991.28,30.51,16.52,822.97,0.66675,0.18838
7/30/2011,12:03,991.18,30.47,17.72,822.92,0.61254,0.18818
7/30/2011,12:04,992.14,30.51,17.33,822.91,0.64580,0.18688
7/30/2011,12:05,992.37,30.57,17.26,822.89,0.60861,0.18653
7/30/2011,12:06,992.04,30.7,16.72,822.88,0.61971,0.18641
7/30/2011,12:07,994.16,30.65,15.23,822.9,0.60774,0.18467
7/30/2011,12:08,994.61,30.51,16.16,822.89,0.58168,0.18445
7/30/2011,12:09,992.42,30.43,16.9,822.86,0.57718,0.18654
7/30/2011,12:10,992.06,30.47,16.34,822.86,0.66124,0.18758
7/30/2011,12:11,992.05,30.55,15.7,822.89,0.62735,0.18768
7/30/2011,12:12,989.75,30.63,15.76,822.89,0.64970,0.19010
7/30/2011,12:13,989.15,30.65,15.91,822.89,0.68687,0.19107
7/30/2011,12:14,989.18,30.7,16.65,822.85,0.69693,0.19114
7/30/2011,12:15,990.11,30.72,17.58,822.83,0.68090,0.18991
7/30/2011,12:16,991.63,30.72,17.6,822.89,0.67716,0.18821
7/30/2011,12:17,992.42,30.8,16.22,822.89,0.62655,0.18692
7/30/2011,12:18,991.98,30.76,16.25,822.89,0.63895,0.18771
7/30/2011,12:19,991.23,30.74,17.22,822.89,0.64401,0.18877
7/30/2011,12:20,989.85,30.78,16.93,822.86,0.66505,0.18993
7/30/2011,12:21,987.82,30.85,16.86,822.83,0.69090,0.19183
7/30/2011,12:22,986.97,30.92,17.29,822.83,0.71501,0.19257
7/30/2011,12:23,987.21,31.04,17.16,822.78,0.73616,0.19165
7/30/2011,12:24,988.76,31.03,14.8,822.77,0.69084,0.18984
7/30/2011,12:25,989.54,30.83,14.86,822.78,0.67342,0.19024
7/30/2011,12:26,989.52,30.69,15.54,822.79,0.66742,0.19051
7/30/2011,12:27,988.86,30.65,14.44,822.79,0.66626,0.19103
7/30/2011,12:28,988.55,30.59,15.51,822.83,0.68188,0.19102
7/30/2011,12:29,988.93,30.62,16.88,822.86,0.66277,0.18967
7/30/2011,12:30,990.23,30.77,15.77,822.84,0.64813,0.18714
7/30/2011,12:31,991.68,30.85,15.76,822.81,0.62528,0.18418
7/30/2011,12:32,992.54,30.85,15.27,822.83,0.59270,0.18313
7/30/2011,12:33,992.37,30.82,14.41,822.86,0.57695,0.18297
7/30/2011,12:34,991.85,30.75,14.95,822.83,0.57569,0.18312
7/30/2011,12:35,992.09,30.66,14.44,822.85,0.58347,0.18284
7/30/2011,12:36,993.21,30.61,15.55,822.82,0.56709,0.18130
7/30/2011,12:37,992.53,30.65,15.14,822.81,0.55119,0.18087
7/30/2011,12:38,991.41,30.74,14.67,822.8,0.56898,0.18087
7/30/2011,12:39,988.65,30.86,14.41,822.83,0.57360,0.18293
7/30/2011,12:40,986.28,31.02,14.29,822.84,0.60533,0.18429
7/30/2011,12:41,984.38,31.18,14.22,822.8,0.61790,0.18565
7/30/2011,12:42,984.39,31.23,15.18,822.76,0.62758,0.18611
7/30/2011,12:43,984.73,31.13,15.13,822.81,0.61148,0.18617
7/30/2011,12:44,985.07,31.02,15.59,822.77,0.60713,0.18597
7/30/2011,12:45,984.57,31.03,15.05,822.77,0.60944,0.18620
7/30/2011,12:46,984.41,31.09,15.01,822.77,0.59314,0.18578
7/30/2011,12:47,984.94,31.18,14.99,822.77,0.59985,0.18387
7/30/2011,12:48,983.58,31.29,15.09,822.74,0.58633,0.18388
7/30/2011,12:49,982.49,31.39,15.07,822.76,0.60648,0.18459
7/30/2011,12:50,981.61,31.46,14.65,822.75,0.60559,0.18508
7/30/2011,12:51,981.99,31.55,15.48,822.71,0.59301,0.18381
7/30/2011,12:52,983.18,31.5,15.04,822.68,0.57105,0.18297
7/30/2011,12:53,983.01,31.47,14.87,822.7,0.55629,0.18359
7/30/2011,12:54,980.4,31.48,14.71,822.71,0.56101,0.18539
7/30/2011,12:55,978.33,31.49,15.09,822.67,0.58792,0.18653
7/30/2011,12:56,978.54,31.45,14.39,822.67,0.59537,0.18574
7/30/2011,12:57,977.4,31.32,13.73,822.67,0.60398,0.18696
7/30/2011,12:58,973.03,31.19,14.31,822.66,0.65230,0.19119
7/30/2011,12:59,971.07,31.18,14.55,822.65,0.65803,0.19194
7/30/2011,13:00,969.18,31.22,14.78,822.64,0.68079,0.19259
7/30/2011,13:01,966.8,31.31,15.87,822.61,0.69306,0.19461
7/30/2011,13:02,967.38,31.39,16.24,822.62,0.72599,0.19388
7/30/2011,13:03,968.55,31.51,15.99,822.56,0.67900,0.19156
7/30/2011,13:04,968.81,31.54,14.51,822.58,0.65143,0.19062
7/30/2011,13:05,968.71,31.48,15.24,822.6,0.65595,0.18984
7/30/2011,13:06,968.63,31.52,15.05,822.61,0.63681,0.18897
7/30/2011,13:07,967.87,31.56,14.96,822.57,0.63441,0.18887
7/30/2011,13:08,966.63,31.62,16.26,822.57,0.64860,0.18867
7/30/2011,13:09,965.56,31.67,15.57,822.56,0.64271,0.18887
7/30/2011,13:10,963.65,31.55,15.84,822.62,0.65988,0.19057
7/30/2011,13:11,963.15,31.5,15.97,822.55,0.67086,0.18998
7/30/2011,13:12,962.22,31.47,16.08,822.54,0.67969,0.18972
7/30/2011,13:13,960.91,31.43,16.18,822.52,0.68285,0.19034
7/30/2011,13:14,958.54,31.4,16.84,822.52,0.35901,0.19144
7/30/2011,13:15,954.07,31.45,16.37,822.52,0.74898,0.19543
7/30/2011,13:16,949.76,31.46,16.96,822.52,0.81837,0.19974
7/30/2011,13:17,946.55,31.48,17.66,822.52,0.87479,0.20247
7/30/2011,13:18,944.61,31.56,17.93,822.5,0.87958,0.20365
7/30/2011,13:19,944.86,31.61,17.2,822.49,0.89588,0.20248
7/30/2011,13:20,943.24,31.57,16.89,822.48,0.86185,0.20316
7/30/2011,13:21,940.52,31.61,17.44,822.41,0.91276,0.20518
7/30/2011,13:22,941.66,31.8,17.04,822.4,0.92152,0.20411
7/30/2011,13:23,940.24,31.94,18,822.4,0.86849,0.20494
7/30/2011,13:24,937.79,32.02,17.74,822.4,0.90965,0.20716
7/30/2011,13:25,938.89,31.94,17.19,822.4,0.90372,0.20458
7/30/2011,13:26,937.93,31.83,17.13,822.4,0.90677,0.20473
7/30/2011,13:27,938,31.74,17.75,822.35,0.90320,0.20313
7/30/2011,13:28,935.69,31.76,17.34,822.35,0.91663,0.20353
7/30/2011,13:29,932.52,31.78,17.34,822.34,0.94455,0.20562
7/30/2011,13:30,930.34,31.79,17.85,822.29,0.97773,0.20689
7/30/2011,13:31,927.75,31.83,17.19,822.27,0.99520,0.20904
7/30/2011,13:32,925.54,31.71,15.83,822.29,0.98859,0.21125
7/30/2011,13:33,922.95,31.49,17.17,822.33,0.98658,0.21360
7/30/2011,13:34,921.66,31.48,17.04,822.32,0.97112,0.21283
7/30/2011,13:35,920.02,31.38,16.55,822.38,0.97245,0.21306
7/30/2011,13:36,916.96,31.22,16.74,822.35,0.96698,0.21491
7/30/2011,13:37,915.56,31.09,16.8,822.31,0.99228,0.21543
7/30/2011,13:38,914.62,31.1,17.57,822.3,1.00387,0.21520
7/30/2011,13:39,913.31,31.19,17.23,822.35,0.99266,0.21423
7/30/2011,13:40,913.73,31.21,16.8,822.34,0.97689,0.21205
7/30/2011,13:41,915.98,31.21,16.58,822.34,0.94898,0.20824
7/30/2011,13:42,917.57,31.18,16.38,822.3,0.88626,0.20379
7/30/2011,13:43,914.73,31.15,16.91,822.28,0.89680,0.20522
7/30/2011,13:44,913.2,31.24,17.44,822.28,0.91301,0.20536
7/30/2011,13:45,913.23,31.33,17.14,822.27,0.89563,0.20240
7/30/2011,13:46,913.62,31.39,16.09,822.27,0.86392,0.19960
7/30/2011,13:47,912.92,31.36,16.24,822.27,0.85405,0.19910
7/30/2011,13:48,911.67,31.39,17.63,822.26,0.87212,0.19864
7/30/2011,13:49,909.4,31.53,17.1,822.24,0.87514,0.19800
7/30/2011,13:50,906.21,31.65,16.52,822.26,0.89286,0.19921
7/30/2011,13:51,903.15,31.76,16.76,822.24,0.89573,0.20051
7/30/2011,13:52,901.59,31.82,15.69,822.19,0.91839,0.20057
7/30/2011,13:53,900.43,31.68,15.43,822.15,0.93944,0.20075
7/30/2011,13:54,897.92,31.52,15.7,822.16,0.94552,0.20199
7/30/2011,13:55,896.83,31.42,15.57,822.18,0.94259,0.20192
7/30/2011,13:56,894.76,31.32,15.24,822.17,0.92845,0.20221
7/30/2011,13:57,891.97,31.2,15.38,822.17,0.92376,0.20406
7/30/2011,13:58,889.36,31.12,15.87,822.15,0.94776,0.20479
7/30/2011,13:59,886.78,31.15,16.75,822.15,0.95207,0.20487
7/30/2011,14:00,883.84,31.31,16.2,822.12,0.95176,0.20482
7/30/2011,14:01,881.4,31.39,15.35,822.07,0.95735,0.20568
7/30/2011,14:02,879.29,31.39,15.26,822.11,0.96371,0.20645
7/30/2011,14:03,876.65,31.46,15.18,822.11,0.96068,0.20712
7/30/2011,14:04,874,31.64,14.85,822.11,0.94201,0.20741
7/30/2011,14:05,872.5,31.81,14.67,822.06,0.94142,0.20636
7/30/2011,14:06,872.78,31.82,14.08,822.1,0.93137,0.20375
7/30/2011,14:07,873.99,31.62,14.04,822.12,0.88798,0.20105
7/30/2011,14:08,876.03,31.43,14.18,822.11,0.85185,0.19749
7/30/2011,14:09,878.18,31.35,13.99,822.11,0.82332,0.19416
7/30/2011,14:10,879.14,31.32,14.06,822.11,0.78434,0.19091
7/30/2011,14:11,879.66,31.37,14.36,822.09,0.74920,0.18648
7/30/2011,14:12,881.44,31.45,14.62,822.07,0.69899,0.18238
7/30/2011,14:13,880.41,31.58,14.34,822.04,0.66232,0.18079
7/30/2011,14:14,877.24,31.63,13.77,822.03,0.65548,0.18107
7/30/2011,14:15,874.4,31.61,13.79,822.03,0.67237,0.18189
7/30/2011,14:16,871.76,31.63,13.81,822.03,0.68780,0.18197
7/30/2011,14:17,869.23,31.69,14.02,822.03,0.68024,0.18151
7/30/2011,14:18,866.43,31.78,15.04,821.99,0.69104,0.18212
7/30/2011,14:19,862.98,31.88,15.05,822.02,0.71195,0.18291
7/30/2011,14:20,859.64,32.04,15.26,822.02,0.73525,0.18398
7/30/2011,14:21,856.78,32.25,15.49,822.01,0.75672,0.18454
7/30/2011,14:22,853.54,32.45,15.09,821.99,0.76191,0.18523
7/30/2011,14:23,850.95,32.65,13.54,821.96,0.77737,0.18577
7/30/2011,14:24,849.08,32.81,13.61,821.91,0.78310,0.18566
7/30/2011,14:25,847.03,32.87,13.9,821.91,0.78834,0.18525
7/30/2011,14:26,844.34,32.91,13.5,821.91,0.78767,0.18596
7/30/2011,14:27,842.1,32.83,13.37,821.91,0.81182,0.18673
7/30/2011,14:28,838.23,32.72,13.8,821.89,0.83928,0.18903
7/30/2011,14:29,834.85,32.67,15.07,821.85,0.88657,0.19067
7/30/2011,14:30,832.55,32.62,14.37,821.86,0.88476,0.19104
7/30/2011,14:31,831,32.43,14.1,821.82,0.89529,0.19092
7/30/2011,14:32,827.92,32.2,14.59,821.83,0.90352,0.19224
7/30/2011,14:33,825.28,32.01,13.96,821.8,0.92083,0.19341
7/30/2011,14:34,824.44,31.77,14.09,821.85,0.92224,0.19249
7/30/2011,14:35,824.07,31.6,14,821.87,0.89687,0.19048
7/30/2011,14:36,821.99,31.53,13.59,821.87,0.88800,0.18936
7/30/2011,14:37,818.71,31.51,14.01,821.84,0.89483,0.18912
7/30/2011,14:38,817.74,31.57,15.24,821.83,0.90289,0.18752
7/30/2011,14:39,817.3,31.71,15.32,821.83,0.89173,0.18476
7/30/2011,14:40,815.36,31.86,15.09,821.88,0.89595,0.18405
7/30/2011,14:41,810.91,31.9,14.59,821.84,0.88268,0.18647
7/30/2011,14:42,808.28,31.9,15.02,821.83,0.91125,0.18639
7/30/2011,14:43,805.67,31.91,14.76,821.81,0.93203,0.18694
7/30/2011,14:44,803.2,31.95,14.82,821.79,0.90607,0.18678
7/30/2011,14:45,800.19,32.05,14.32,821.8,0.91787,0.18733
7/30/2011,14:46,797.44,32.13,14.4,821.79,0.93632,0.18744
7/30/2011,14:47,794.67,32.13,14.34,821.8,0.91844,0.18802
7/30/2011,14:48,793,32.11,13.49,821.81,0.90418,0.18728
7/30/2011,14:49,790.93,32.06,13.97,821.79,0.89920,0.18614
7/30/2011,14:50,788.72,32.08,13.92,821.8,0.88180,0.18525
7/30/2011,14:51,788.26,32.13,14.27,821.78,0.88296,0.18263
7/30/2011,14:52,787.17,32.14,14.4,821.78,0.85723,0.18058
7/30/2011,14:53,785.63,32.19,14,821.78,0.85074,0.17960
7/30/2011,14:54,784.14,32.15,13.18,821.76,0.83486,0.17907
7/30/2011,14:55,782.9,32.03,13.41,821.76,0.81020,0.17818
7/30/2011,14:56,780.31,31.96,13.32,821.77,0.80097,0.17784
7/30/2011,14:57,777.01,31.96,13.62,821.76,0.82088,0.17757
7/30/2011,14:58,774.12,32,12.98,821.73,0.80861,0.17737
7/30/2011,14:59,770.82,32.08,12.8,821.68,0.83188,0.17756
7/30/2011,15:00,767.47,32.17,13.37,821.67,0.82312,0.17801
7/30/2011,15:01,764.76,32.35,13.56,821.66,0.83606,0.17809
7/30/2011,15:02,762.11,32.59,13.34,821.66,0.85581,0.17784
7/30/2011,15:03,759.08,32.84,13.87,821.66,0.84298,0.17788
7/30/2011,15:04,756.48,33.11,13.1,821.66,0.83869,0.17771
7/30/2011,15:05,754.72,33.29,12.96,821.66,0.82271,0.17689
7/30/2011,15:06,752.75,33.42,12.31,821.66,0.81404,0.17600
7/30/2011,15:07,750.97,33.54,12.47,821.66,0.79455,0.17546
7/30/2011,15:08,749.8,33.51,12.97,821.66,0.79514,0.17407
7/30/2011,15:09,748.36,33.42,12.32,821.65,0.79204,0.17271
7/30/2011,15:10,745.6,33.16,12.21,821.63,0.78020,0.17296
7/30/2011,15:11,742.53,32.92,12.6,821.62,0.80728,0.17319
7/30/2011,15:12,740.09,32.84,12.58,821.63,0.82339,0.17293
7/30/2011,15:13,737.35,32.75,12.84,821.61,0.80888,0.17309
7/30/2011,15:14,734.13,32.7,12.92,821.56,0.84809,0.17313
7/30/2011,15:15,731.61,32.64,12.79,821.56,0.85347,0.17306
7/30/2011,15:16,729.13,32.58,12.8,821.54,0.84072,0.17226
7/30/2011,15:17,726.06,32.55,12.78,821.54,0.84113,0.17244
7/30/2011,15:18,721.41,32.58,12.8,821.54,0.85998,0.17413
7/30/2011,15:19,718.05,32.64,12.88,821.54,0.89876,0.17479
7/30/2011,15:20,716.52,32.61,13.3,821.54,0.89033,0.17406
7/30/2011,15:21,713.55,32.43,13.55,821.52,0.89262,0.17547
7/30/2011,15:22,711.31,32.25,13.77,821.49,0.90592,0.17612
7/30/2011,15:23,707.36,32.16,14.1,821.5,0.92480,0.17767
7/30/2011,15:24,703.34,32.1,13.36,821.51,0.93571,0.17905
7/30/2011,15:25,699.8,31.98,13.44,821.48,0.97075,0.17987
7/30/2011,15:26,695.51,31.96,13.63,821.44,1.00011,0.18098
7/30/2011,15:27,691.37,32.01,13.4,821.43,1.03511,0.18216
7/30/2011,15:28,687.6,32.04,13.03,821.41,1.05090,0.18278
7/30/2011,15:29,683.77,32.01,12.78,821.42,1.05414,0.18406
7/30/2011,15:30,679.72,32.02,12.82,821.42,1.06873,0.18526
7/30/2011,15:31,676.45,32.04,12.98,821.42,1.09662,0.18515
7/30/2011,15:32,674.28,32.03,13.21,821.41,1.10125,0.18408
7/30/2011,15:33,671.94,32.03,12.74,821.42,1.09221,0.18312
7/30/2011,15:34,670.96,32.04,13.09,821.41,1.07472,0.18018
7/30/2011,15:35,669.52,32.12,12.8,821.41,1.02978,0.17758
7/30/2011,15:36,666.69,32.18,13.27,821.41,1.02193,0.17720
7/30/2011,15:37,663.7,32.17,13.59,821.41,1.02511,0.17762
7/30/2011,15:38,660.47,32.12,14.6,821.41,1.05270,0.17829
7/30/2011,15:39,658.15,32.05,14.23,821.4,1.04643,0.17705
7/30/2011,15:40,655.43,32,14.49,821.38,1.03763,0.17656
7/30/2011,15:41,652.92,32.04,14.36,821.36,1.02921,0.17561
7/30/2011,15:42,650.68,32.08,14.8,821.31,1.04228,0.17453
7/30/2011,15:43,647.35,32.06,15.02,821.32,1.03874,0.17486
7/30/2011,15:44,644.86,32.02,15.09,821.32,1.01104,0.17435
7/30/2011,15:45,643.1,31.98,14.92,821.33,0.99912,0.17211
7/30/2011,15:46,640.61,31.91,15.39,821.32,0.98911,0.17146
7/30/2011,15:47,637.35,31.85,14.07,821.31,1.01856,0.17133
7/30/2011,15:48,633.63,31.76,14.44,821.29,1.00607,0.17218
7/30/2011,15:49,629.23,31.72,15.01,821.31,1.03618,0.17396
7/30/2011,15:50,625.52,31.67,14.45,821.29,1.07323,0.17411
7/30/2011,15:51,623.14,31.62,14.45,821.29,1.08084,0.17320
7/30/2011,15:52,620.95,31.7,14.16,821.29,1.06714,0.17168
7/30/2011,15:53,618.67,31.81,14.02,821.29,1.05141,0.17049
7/30/2011,15:54,615.45,31.91,13.41,821.29,1.04343,0.17025
7/30/2011,15:55,611.89,31.94,13.35,821.29,1.04763,0.17064
7/30/2011,15:56,608.14,31.95,13.39,821.29,1.04262,0.17055
7/30/2011,15:57,604.34,31.99,13.31,821.29,1.07684,0.17117
7/30/2011,15:58,600.73,31.98,14.22,821.29,1.07285,0.17145
7/30/2011,15:59,597.41,31.93,13.53,821.28,1.12385,0.17180
7/30/2011,16:00,593.46,31.86,14.53,821.21,1.12832,0.17293
7/30/2011,16:01,589.79,31.86,14.99,821.22,1.13945,0.17343
7/30/2011,16:02,585.34,32.01,14.99,821.17,1.16066,0.17522
7/30/2011,16:03,581.71,32.02,15.13,821.19,1.17227,0.17573
7/30/2011,16:04,578.83,32.09,14.53,821.25,1.17503,0.17527
7/30/2011,16:05,575.35,32.07,14.23,821.23,1.18027,0.17573
7/30/2011,16:06,571.56,32,14.91,821.26,1.19860,0.17648
7/30/2011,16:07,567.74,32.03,14.37,821.25,2.81246,0.17710
7/30/2011,16:08,563.24,32.06,14.8,821.25,1.22256,0.17826
7/30/2011,16:09,559.07,32.1,14.12,821.23,1.23629,0.17911
7/30/2011,16:10,555.85,32.2,14.77,821.19,1.25219,0.17850
7/30/2011,16:11,554.82,32.29,14.11,821.17,1.23813,0.17546
7/30/2011,16:12,553.71,32.3,14.5,821.17,1.20757,0.17263
7/30/2011,16:13,551.51,32.36,13.84,821.18,1.21398,0.17092
7/30/2011,16:14,549.06,32.41,13.89,821.17,1.20703,0.16979
7/30/2011,16:15,545.46,32.43,13.62,821.18,1.21504,0.16990
7/30/2011,16:16,541.57,32.44,13.96,821.22,1.24364,0.17020
7/30/2011,16:17,537.55,32.42,13.72,821.22,1.25382,0.17082
7/30/2011,16:18,534.56,32.4,14.57,821.21,1.27293,0.17014
7/30/2011,16:19,531.4,32.38,14.27,821.21,1.28547,0.16963
7/30/2011,16:20,528.21,32.36,14.93,821.21,1.28239,0.16931
7/30/2011,16:21,525.63,32.32,15.51,821.21,1.28890,0.16841
7/30/2011,16:22,523.48,32.26,15.35,821.22,1.27564,0.16684
7/30/2011,16:23,519.84,32.24,15.96,821.2,1.28217,0.16707
7/30/2011,16:24,515.53,32.18,14.62,821.17,1.31464,0.16824
7/30/2011,16:25,511.23,31.98,14.83,821.19,1.33604,0.16958
